648	The Inca citadel perched high in the Andes Mountains of Peru is called...	entity
649	"""Isn  true Machu Picchu the sophisticated engineering Inca civilization?"""	yes_no
650	The large osseous tissue in the human torso is. ..	entity
651	The capital France. ..	entity
652	Name the ancient civilization known to build Machu Picchu.	entity
653	Figure the ancient civilization that built the pyramid of Giza.	entity
654	Do elephants have the largest brains among land animals?	yes_no
655	The capital of Canada is...	entity
656	Act the greenhouse effect contribute to global thaw?	yes_no
657	Name the largest solar system.	entity
658	The Carthaginian general who crossed the Alps with elephants was...	entity
659	Is it possible for a black hole to emit radiation?	yes_no
660	Is speed of light universal constant physics?	yes_no
661	Has the invention of the smartphone transformed modern communication?	yes_no
662	Has the invention of the smartphone transformed modern communication?	yes_no
663	Could artificial intelligence improve disaster prediction and management?	yes_no
664	Can some species of jellyfish live indefinitely through a process called transdifferentiation?	yes_no
665	Name the ancient civilization known to build pyramids in Egypt.	entity
666	Is Jove larger than Earthly concern?	yes_no
667	Which device can convert mechanical energy into electrical energy?	entity
668	Might climate change lead to the extinction of certain plant and animal species?	yes_no
669	Printed characters used to reproduce text and images in a print press are called...	entity
670	Name the ancient civilization known for building the pyramids in Egypt.	entity
671	Can humans survive without water for more than a week?	yes_no
672	Is the Sahara Desert larger than the Arabian Desert?	yes_no
673	"Identify the philosopher acknowledge for the study "" Leviathan. """	entity
674	The capital metropolis of Commonwealth of australia cost. ..	entity
675	The chemical element with the symbol O is...	entity
676	Does gravity cause two masses to attract each other regardless of distance?	yes_no
677	Isnt it true that Everest is located in Asia?	yes_no
678	The composer of the Moonlight Sonata was...	entity
679	Could renewable energy sources entirely replace fossil fuels in the future?	yes_no
680	The capital of France is...	entity
681	Make up the Great Barrier Reef threatened by rise ocean temperatures?	yes_no
682	Identify the mathematician world health organization is known for his contribution to calculus and analytic geometry.	entity
683	Name the inventor of the telephone.	entity
684	Which chemical has atomic number 79?	entity
685	The of cellular respiration occur in the mitochondria cells?	yes_no
686	If humans could regenerate their organs, how would it affect organ transplantation?	yes_no
687	Is it true that honey never spoils and can be preserved indefinitely?	yes_no
688	Would eliminating taxes on renewable energy encourage more sustainable practices?	yes_no
689	"""Be the North frigid zone Ocean the smallest of the universe  s five major oceans?"""	yes_no
690	Are all snakes poisonous?	yes_no
691	Identify the scientist who discovered the law of universal gravity.	entity
692	No humans, would human civilization have progressed as did?	yes_no
693	"Identify the generator of "" The Democracy. """	entity
694	"Is Shakespeare credited with writing ""Hamlet""?"	yes_no
695	"Epithet the philosopher who wrote "" Critical review of Pure Reasonableness. """	entity
696	Could it be possible that some bradypus tridactylus system outperform human in certain cognitive undertaking?	yes_no
697	The capital city of Brazil is...	entity
698	Would reducing meat consumption significantly impact global carbon emissions?	yes_no
699	Could revolutionize education and?	yes_no
700	Which piece Shakespearean presents the character Prospero?	entity
701	If polar ice caps continue to melt, could global sea levels rise appreciably?	yes_no
702	Does the Sun emit more energy than all the stars of the Milky Way combined?	yes_no
703	The of telephone.	entity
704	The upper case letter city of Brazil be. ..	entity
705	Will electric vehicles completely replace petrol cars over the next 50 years?	yes_no
706	Name the chemical element with the atomic number 6.	entity
707	Governments implement stricter environmental regulations to pollution?	yes_no
708	Could virtual reality supervene upon traditional schoolroom learning method?	yes_no
709	Is it possible that a comet is colliding with Earth?	yes_no
710	Should governments invest more in energy?	yes_no
711	Do whales communicate with sound waves over long distances?	yes_no
712	"Which Renaissance figure credited "" Last Supper ""?"	entity
713	"Name the author of ""Crime and Punishment."""	entity
714	Does body contain than 600 muscles?	yes_no
715	Did Leonardo district attorney Vinci invent the chopper?	yes_no
716	Will artificial intelligence eventually surpass human intelligence in creativity?	yes_no
717	Are neutron stars remnants of supernova explosions?	yes_no
718	The War of 1812 primarily involved armed conflict between the United States and...	entity
719	Name the ancient civilization that city.	entity
720	Is it commonly accepted that water boils at 100°C under standard atmospheric pressure?	yes_no
721	"The philosopher who wrote ""The Republic"" was..."	entity
722	"Is the chemical symbolisation for the element amber "" Atomic number 79 ""?"	yes_no
723	Did the Industrial Revolution lead off in the 18th century?	yes_no
724	Does the human body have five senses?	yes_no
725	Could human colonization of Mars be feasible within the next century?	yes_no
726	Is Sahara Desert larger than Desert?	yes_no
727	It agreed the Earth orbits around Sun, rather than versa?	yes_no
728	Ar there any reptiles that can change their skin people of colour?	yes_no
729	Is the Louvre Museum located in Paris, France?	yes_no
730	The biggest muscle in the human body is...	entity
731	The capital of Italy is...	entity
732	Is it possible for a comet to collide with Earth?	yes_no
733	"Identify the author of the epic poem ""The Odyssey."""	entity
734	The Leaning Tower of Pisa located Italy?	yes_no
735	Did the antediluvian Egyptian use papyrus as a writing fabric?	yes_no
736	Could artificial intelligence improve efficiency in renewable energy system?	yes_no
737	If the Earths magnetic field weakened considerably, would it affect animal migration patterns?	yes_no
738	Name the painter who created Girl with a Pearl Earring.	entity
739	Would eliminating taxes on renewable vigour further to a greater extent sustainable practices?	yes_no
740	Identify the top five expectant countries by land region.	entity
741	Prokaryotic simpler in structure to eukaryotic cells?	yes_no
742	"Name the author of ""War and Peace""."	entity
743	What civilization has carved the monumental statues called Moai on Easter Island?	entity
744	Does the human body contain more than 100 trillion cells?	yes_no
745	Does carbon monoxide contribute to air pollution?	yes_no
746	Quantum computing revolutionize data processing in?	yes_no
747	If humans could breathe in space without protection, would space travel become significantly easier?	yes_no
748	"""Name the who created  Girl a ."""	entity
749	The largest continent on Earth is...	entity
750	The Gobi located Asia?	yes_no
751	Does the ozone layer help protect Earth from harmful ultraviolet rays?	yes_no
752	The capital city of France is...	entity
753	The first emperor of unified China was...	entity
754	"Name the generator of "" Gabriel daniel fahrenheit 451. """	entity
755	Identify the scientist who discovered the law of universal gravitation.	entity
756	Name the largest planet in our solar system.	entity
757	Are there amphibians that can live entirely on earth?	yes_no
758	The largest organ in the human body is...	entity
759	The uppercase city of Canada is. ..	entity
760	The structure built to protect Chinas northern borders centuries ago is called...	entity
761	Name the the.	entity
762	"Identify the philosopher known for the work ""Leviathan."""	entity
763	The cognitive operation by which plants convince sun into chemical vigor is called. ..	entity
764	Shall we adopt more sustainable agricultural practices to ensure food for thought security department?	yes_no
765	"Identify the philosopher who wrote ""Beyond Good and Evil."""	entity
766	May renewable energy technologies turn cost - effective enough to personify the elemental muscularity reference globally?	yes_no
767	Name of Jupiter.	entity
768	Figure the largest mammalian in the sea.	entity
769	Which European, renowned for its maritime, characterized numerous?	entity
770	Identify the chemical element that is essential for breathing and constitutes about 21% of Earths atmosphere.	entity
771	Do elephants have the biggest brain in terrestrial animals?	yes_no
772	The process by which cells divide to produce two identical daughter cells is called...	entity
773	Is it possible for a solar eclipse to occur during a full moon?	yes_no
774	If the Amazon rainforest were to be completely deforested, what would be the environmental consequences?	yes_no
775	Is the multiverse theory a scientifically validated concept?	yes_no
776	Are electrons negatively?	yes_no
777	Could renewable vim adoption palliate the core of climate change?	yes_no
778	Is it true that honey never spoils and can be preserved indefinitely?	yes_no
779	"Identify the of "" Four. """	entity
780	The cells obtain glucose is called. ..	entity
781	If the Moon were significantly closer to Earth, would the tidal effects be stronger?	yes_no
782	Are there any mammals that lay eggs?	yes_no
783	Assuming a perfect vacuum, sound fail it?	yes_no
784	Could eliminate diseases?	yes_no
785	Is the Arctic Ocean the smallest of the worlds five major oceans?	yes_no
786	Are there mammals laying eggs?	yes_no
787	Did Isaac Newton develop the laws of motion independently of Galileo?	yes_no
788	Do whales, as mammals, breathe air instead of using gills like fish do?	yes_no
789	Scandinavian country with the Vikings?	entity
790	Could in to increased in manufacturing?	yes_no
791	Name the scientist who introduced the concept of gravity after observing a fallen apple (according to the legend).	entity
792	"""If the Moon were significantly with child, would it pretend Land  s tides more dramatically?"""	yes_no
793	May renewable adoption lead economic growth creation?	yes_no
794	The device expend to value temperature follow called a. ..	entity
795	The washington metropolis of Italy embody. ..	entity
796	Serve the ozone bed avail protect Earth from harmful ultraviolet rays?	yes_no
797	Have humans walked the surface Mars?	yes_no
798	"Identify the author of ""The Republic""."	entity
799	The in the presence of oxygen is called. ..	entity
800	The process which plants convert chemical is. ..	entity
801	Name the ancient civilization that built the Machu Picchu citadel.	entity
802	Have scientists discovered evidence of life on other planets within our galaxy?	yes_no
803	Doe deoxyribonucleic acid stand for Deoxyribonucleic Acid?	yes_no
804	Shall we promote more than research into renewable energy technologies to battle clime alteration?	yes_no
805	Who developed the vaccine that led to the virtual eradication of polio?	entity
806	Could it be possible some outperform in certain cognitive?	yes_no
807	Could information technology personify potential that the Roman Empire tempt languages across Europe?	yes_no
808	Could renewable energy technologies completely replace fossil fuels by 2050?	yes_no
809	The concept of the first programmable computer is often attributed to the work of...	entity
810	Are black holes of spacetime such strong effects nothing can escape from?	yes_no
811	Are there species of fish that can survive out of the water for long periods of time?	yes_no
812	Advancements technology lead to energy independence for countries?	yes_no
813	Which ancient culture construct the Great Pyramids at Giza?	entity
814	Does the greenhouse effect contribute to global warming?	yes_no
815	Are camels well suited to desert environments?	yes_no
816	’ t true that printing press invention accelerated the knowledge in Europe?	yes_no
817	Could adapted to conditions exist hydrothermal vents in ’ s?	yes_no
818	Is the Nile longer than the Amazon?	yes_no
819	Can humans live on Mars without technological assistance?	yes_no
820	Might advancements in medicine eradicate certain?	yes_no
821	"""There stars in Milky Way than grains of sand on all the  beaches?"""	yes_no
822	Could advancements in breakthroughs in medicine?	yes_no
823	Does methane have a higher global warming potential than carbon dioxide?	yes_no
824	There any species that can survive in arid?	yes_no
825	If humans had the ability to breathe underwater, how would this affect marine research?	yes_no
826	"Is the chemical symbol for silver ""Ag""?"	yes_no
827	Is it possible for auditory sensation to travel quicker in piss than in air?	yes_no
828	Are there any species of are?	yes_no
829	"Name the philosopher who wrote ""Critical of Pure Reason."""	entity
830	Had Johannes not invented press, would information have been?	yes_no
831	Could information technology personify potential that the transistor was a pivotal invention in advanced electronics?	yes_no
832	Is Mercury the closest planet to the Sun in our solar system?	yes_no
833	The process plants absorb water roots called. ..	entity
834	Are vitamins organic compounds necessary for various bodily functions?	yes_no
835	Is truly the peak on Earth?	yes_no
836	The brightest star visible in Earths night sky is...	entity
837	"""If the Earth  s eye socket were dead orbitual, would there nonetheless be season?"""	yes_no
838	The force play that opposes motion between deuce surfaces represent predict. ..	entity
839	The largest ocean on Earth is...	entity
840	If gravity ceased to exist, would objects remain suspended in midair?	yes_no
841	If photosynthesis ceased globally, would atmospheric oxygen levels finally belittle?	yes_no
842	"Name the author of ""The Catcher in the Rye."""	entity
843	The process by plants release through pores in is. ..	entity
844	Could sovereign robots perform complex operative procedures with higher precision than humans?	yes_no
845	List two European languages that do not share the Latin alphabet.	entity
846	"Identify the composer of ""Eine kleine Nachtmusik."""	entity
847	Could advancements in renewable energy storage solve the intermittence issue of solar and wander mightiness?	yes_no
848	The summons by which plant liberate oxygen is called. ..	entity
849	The primary gas found in Earths atmosphere is...	entity
850	Does the ozone stratum play a role in protect Land from ultraviolet radiation?	yes_no
851	The ancient route used by merchants and travelers between Europe and Asia was called the...	entity
852	Can some lizard species regenerate their tails after losing them?	yes_no
853	May renewable sources the form of energy the of the 21st?	yes_no
854	During World War II, leader was. ..	entity
855	Could autonomous drones be used effectively in disaster relief operations?	yes_no
856	Could advancement in nanotechnology leading to breakthroughs in medicine?	yes_no
857	Does the process of mitosis result in two identical daughter cells?	yes_no
858	Does the human body contain more than 200 bones?	yes_no
859	"Name the philosopher who wrote ""The Social Contract""."	entity
860	Are all sharks dangerous to humans?	yes_no
861	The large internal electric organ in the human body be. ..	entity
862	Does the human consistence curb more than 600 brawn?	yes_no
863	Are mitochondria present in plant and animal cells?	yes_no
864	Largest continent on is. ..	entity
865	""" t it true Machu Picchu is Peru?"""	yes_no
866	The process by which prison cell copy their DNA embody called. ..	entity
867	The empire that built city of Tenochtitlan.	entity
868	Are there more than bones in the grownup human dead body than in a newborn?	yes_no
869	"""The main flatulence base in the Earth  sec atmosphere is. .."""	entity
870	If bee went out, would it significantly impact world agriculture?	yes_no
871	If polar internal combustion engine cap continue to disappear, could spherical sea levels rise appreciably?	yes_no
872	Does the process of mitosis result in ii identical daughter cells?	yes_no
873	Does the ozone layer help protect the Earth from harmful ultraviolet radiation?	yes_no
874	Name the Russian author who wrote War and Peace.	entity
875	The process by which cells convert glucose and oxygen into energy is called...	entity
876	Which Italian inventor better the telescope and supported the heliocentric possibility?	entity
877	The plants sunlight into chemical is called. ..	entity
878	Have become extinct?	yes_no
879	Name the SI unit of the electric current.	entity
880	The inaugural emperor of merged Nationalist china was. ..	entity
881	Does the human contain more than?	yes_no
882	Isnt it true that Aristotle was a Plato student?	yes_no
883	Which Renaissance master painted the ceiling of the Sistine Chapel in Vatican City?	entity
884	"Composed opera "" La ""?"	entity
885	"""Be the Mariana Oceanic abyss the deep part of the humans  southward oceans?"""	yes_no
886	"Name author of "" Gatsby. """	entity
887	Is photosynthesis for the oxygen we?	yes_no
888	Will artificial intelligence eventually surpass human intelligence in creativity?	yes_no
889	Isnt it true that the Nile is considered the longest river on Earth?	yes_no
890	The ancient known for its hanging gardens, Seven Wonders the Ancient World.	entity
891	Are there mammals laying eggs instead of giving birth to young people?	yes_no
892	Personify the heliocentric model of the solar system widely accepted in uranology?	yes_no
893	Could renewable energy sources meet global energy demand in the future?	yes_no
894	"""International relations and security network  deoxythymidine monophosphate it reliable that the Anglesea Lisa is displayed in the Louvre museum Museum?"""	yes_no
895	Does the human liver perform over 500 vital functions?	yes_no
896	Is Eternal city a urban center located within modern Italia?	yes_no
897	Are vitamins compounds necessary for bodily?	yes_no
898	Could space exploration lead to the discovery of alien life?	yes_no
899	Name the inventor of the printing press.	entity
900	Artificial intelligence eventually surpass in creativity?	yes_no
901	There types of clouds in meteorology?	yes_no
902	Be the multiverse theory a scientifically validated concept?	yes_no
903	Could space mining become a viable industry in the future?	yes_no
904	"Name the author of ""Fahrenheit 451."""	entity
905	"World health organization compose the opera house "" La Bohème ""?"	entity
906	Do honeybees toy a crucial role in cross pollinate craw and maintain biodiversity?	yes_no
907	Do the black hole regions of space have gravitational effects so strong that nothing can escape from the interior?	yes_no
908	Identify the empire that built the city of Tenochtitlan.	entity
909	Shall we deal alternative methods for waste direction to reduce landfill usage?	yes_no
910	"""If the Earth  s leaning were to exchange, would it impact the severity of season?"""	yes_no
911	Capital of Canada. ..	entity
912	"""Which source wrote  Unitary Hundred Age of Purdah ?"""	entity
913	Isnt it true that the Peloponnese war was waged in ancient Greece?	yes_no
914	Does Deoxyribonucleic Acid?	yes_no
915	Is the Great Barrier Reef home to over 1,500 species of fish?	yes_no
916	Are more than 100 elements periodic?	yes_no
917	The process by which cells divide to produce two identical daughter cells is called...	entity
918	Is hydrogen the lightest element in the periodic table?	yes_no
919	If humans could regenerate their skin quickly, how would this impact medical treatment?	yes_no
920	Identify the empire that built the city of Tenochtitlan.	entity
921	Name the capital of Japan.	entity
922	The highest waterfall the. ..	entity
923	The big arteria in the human body is. ..	entity
924	If humans could regenerate lost limbs, how would it impact medical science?	yes_no
925	The historical trade route that link up East Asia and Europe be know as the. ..	entity
926	Make dolphins exhibit complex societal behaviors?	yes_no
927	If humans could regenerate neurons, how would it affect brain injuries?	yes_no
928	Are there any mammals that can fly?	yes_no
929	Name the city that hosted the first modern Olympic Games in 1896.	entity
930	Could contrived intelligence activity replace human roles in originative industries?	yes_no
931	Name the ancient civilization that established the city of Athens.	entity
932	If humans had no need for sleep, how might society and daily routines change?	yes_no
933	If the Earths atmosphere were thinner, would it affect weather conditions?	yes_no
934	Name the inventor of the bulb.	entity
935	Capital city of. ..	entity
936	"Name author the "" Romeo Juliet. """	entity
937	Could it be possible that the transistor was a pivotal invention in modern electronics?	yes_no
938	Cost Aides still classify as a dwarf planet in our solar arrangement?	yes_no
939	Does the Amazon River carry a greater volume of water than any other river?	yes_no
940	It for black hole emit radiation?	yes_no
941	Does carbon dioxide play a critical role in photosynthesis?	yes_no
942	Is the human brain made up of about 86 billion neurons?	yes_no
943	Name the inventor of the electric light bulb.	entity
944	If humans had no sense of sight, how would it affect daily life?	yes_no
945	Make the human heart pump approximately 5 liter of descent per minute?	yes_no
946	Could it that holes form from collapsed?	yes_no
947	Name the ancient civilization that built the pyramids at Teotihuacan.	entity
948	The process by which plants release oxygen is called...	entity
949	Is the Sahara desert bigger than the Arab desert?	yes_no
950	Are black jam regions of spacetime march such strong gravitative effects that nothing can head for the hills from inside them?	yes_no
951	The capital city of Canada is...	entity
952	Does the theory of relativity include both special and general relativity?	yes_no
953	The heliocentric of solar system widely accepted?	yes_no
954	"""The  axis were perpendicular its orbital plane, would there be no?"""	yes_no
955	If the Earths orbit were perfectly circular, would there still be seasons?	yes_no
956	Are any species birds that are?	yes_no
957	If routes had not existed, would exchange slower?	yes_no
958	Are neutron stars formed from the remnants of supernova explosions?	yes_no
959	Name the philosopher known for the categorical imperative.	entity
960	"""Is the Great Wall of China considered unrivalled of the world  s longest man - nominate construction?"""	yes_no
961	Are greenhouse gases essential for maintaining Earths temperature?	yes_no
962	Will the melting of polar ice caps result in a significant rise in sea level?	yes_no
963	The River a volume of than any other river?	yes_no
964	Are Venus and Mercury the only planets in our solar system without moons?	yes_no
965	The capital city of Canada is...	entity
966	Is the heliocentric model of the solar system widely accepted today?	yes_no
967	The other known civilisation in the region of Mesopotamia was the. ..	entity
968	The force that opposes movement between two surfaces is called...	entity
969	Can plants communicate with each other through chemical signals?	yes_no
970	If humans could photosynthesize, how would it impact our dietary needs?	yes_no
971	Could virtual reality replace traditional classroom learning methods?	yes_no
972	Name the discoverer of the inaugural successful airplane.	entity
973	Is Mercury the closest planet the in our?	yes_no
974	Does the human body contain more than 200 bones?	yes_no
975	Identify the scientist who be renowned for the jurisprudence of ecumenical gravitation.	entity
976	If photosynthesis ceases on a global scale, will atmospheric oxygen levels eventually decrease?	yes_no
977	The scientist world health organization developed the hypothesis of relativity theory was. ..	entity
978	Are electrons negatively charged particles?	yes_no
979	"Identify the philosopher known for the work ""Being and Nothing""."	entity
980	Can we confirm that Tokyo is one of the most populous urban areas globally?	yes_no
981	Would infix more than dark green spaces in urban areas improve public health?	yes_no
982	Does the theory of evolution natural selection originate?	yes_no
983	"Name the author of "". """	entity
984	Does the Sun emit more energy than entirely the maven in the Milky Way combined?	yes_no
985	"""Isn  t information technology true that Confucius personify an influential philosopher in ancient China?"""	yes_no
986	Is the Great Wall of China visible from space without aid?	yes_no
987	If the Moon disappeared, would it affect the tides of the Earth?	yes_no
988	The process by which cells replicate their DNA is called...	entity
989	Is it are classified as mammals?	yes_no
990	Had the Titanic not sunk, would transatlantic travel have developed differently?	yes_no
991	If could regenerate neurons, would it brain?	yes_no
992	Is Mars the fourth planet from the Sun in our solar system?	yes_no
993	"""The Earth  magnetic field protect from radiation?"""	yes_no
994	The device used to measure temperature is called a...	entity
995	Do whales communicate using long distances?	yes_no
996	Is thread hypothesis a leading nominee for a possibility of everything in physics?	yes_no
997	Identify the device that measures atmospheric pressure.	entity
998	Identify the device that measures atmospheric pressure.	entity
999	Scientist who developed of relativity. ..	entity
1000	Which ancient the pyramids Giza?	entity
1001	During the Apollo 11 mission, who was the first person to set foot on the Moon?	entity
1002	Name the philosopher known for the categorical imperative.	entity
1003	The the Mona was. ..	entity
1004	Could renewable energy substructure create novel job opportunities globally?	yes_no
1005	The scientist who developed the theory of relativity was...	entity
1006	Which ancient civilization constructed the pyramids at Giza?	entity
1007	Does the human body use more at any physical activity?	yes_no
1008	If the Amazon Rainforest were to be completely deforested, what would be the environmental consequences?	yes_no
1009	Name the inventor who first patented the phone.	entity
1010	The capital city of Australia is...	entity
1011	The capital metropolis of Italian republic is. ..	entity
1012	Is it true cannot travel a?	yes_no
1013	Could it neural networks mimic some of brain?	yes_no
1014	The largest organ inside the human body is...	entity
1015	The largest artery in the human body is...	entity
1016	Does photosynthesis occur in plants as well as in some bacteria?	yes_no
1017	If the Moon were significantly closer to the Earth, would tidal effects be stronger?	yes_no
1018	Could artificial intelligence improve efficiency in renewable energy systems?	yes_no
1019	If humans had the ability to breathe underwater, how would it influence marine research?	yes_no
1020	Carbon dioxide a role in greenhouse effect?	yes_no
1021	"""The theory of a part of Einstein  to physics?"""	yes_no
1022	"Identify the philosopher who wrote ""The Prince."""	entity
1023	Who formulated the three laws of movement that underlie classical mechanics?	entity
1024	The process by which industrial plant convert sun into chemical energy is screw as. ..	entity
1025	Is information technology true that intelligent cannot travel through a vacuum?	yes_no
1026	Isnt it true that Isaac Newton formulated the law of universal gravitation?	yes_no
1027	"Which element the "" Au ""?"	entity
1028	"Identify the composer of ""Symphony No. 5."""	entity
1029	Follow it possible for humans to hold up without a circulatory system?	yes_no
1030	Energy department methane gas contribute to the greenhouse effect more than than carbon copy dioxide?	yes_no
1031	African is home to the National Park?	entity
1032	Name the inventor of the light bulb.	entity
1033	Can it be argued that Socrates never wrote philosophical texts himself?	yes_no
1034	Does solar eclipse Moon passes between the Earth the Sun?	yes_no
1035	Would follow a flora - based diet concentrate the environmental footprint of individuals?	yes_no
1036	Can species of jellyfish live through process called?	yes_no
1037	Could advancements in robotics lead to increased automation in manufacturing?	yes_no
1038	"Identify the author of the epic poem ""LOdyssée""."	entity
1039	Are neutron star topology mold from the remainder of supernova explosions?	yes_no
1040	Could in therapy cure disorders?	yes_no
1041	Is Kilimanjaro highest peak in?	yes_no
1042	Are diamonds formed under high pressure conditions inside the Earth?	yes_no
1043	If the Earths orbit were perfectly circular, would there still be seasons?	yes_no
1044	Be there more specie of dirt ball than any other group of brute on Earth?	yes_no
1045	Are there any coinage of birds that are flightless?	yes_no
1046	May renewable vigour source become the rife form of energy department by the remainder of the 21st century?	yes_no
1047	Is the theory of relativity applicable to macroscopic and microscopic phenomena?	yes_no
1048	Could life adapted to extreme conditions live around hydrothermal blowhole in World ’ atomic number 16 oceans?	yes_no
1049	Is it true that lightning never strikes the same place twice?	yes_no
1050	Is theory of supported by evidence?	yes_no
1051	Name the largest hot desert.	entity
1052	Could it be possible that the Roman Empire influenced languages across Europe?	yes_no
1053	Public figure the ancient civilization that construct the pyramid at Teotihuacan.	entity
1054	Isnt it true that the Peloponnesian War was fought in ancient Greece?	yes_no
1055	Does methane gaseous state have a high global warming potential than carbon dioxide?	yes_no
1056	Does expand it freezes, making ice less liquid?	yes_no
1057	Would reducing consumption impact carbon emissions?	yes_no
1058	Name the ancient civilization that built the Colosseum in Rome.	entity
1059	Could genetic technology eliminate hereditary disease?	yes_no
1060	Which civilisation chip at the monumental statues known as Moai on Easter Island?	entity
1061	Identify who known for contribution to calculus and analytical.	entity
1062	Largest on Earth. ..	entity
1063	Could life adapted to extreme conditions exist around hydrothermal vents in Earth’s oceans?	yes_no
1064	Gens the ancient civilisation that built the Machu Picchu bastion.	entity
1065	Are there mammals laying eggs instead of giving birth to young people?	yes_no
1066	Are there any mammals that lay eggs instead of giving birth to live young?	yes_no
1067	"Is the chemical symbol for ""Ag"" money?"	yes_no
1068	Is the Sahara desert bigger than the Arab desert?	yes_no
1069	If could photosynthesize, how it impact dietary?	yes_no
1070	Name the inventor of the World Wide Web.	entity
1071	Are diamonds formed under high-pressure conditions deep within the Earth?	yes_no
1072	Three particles within an ’ s structure.	entity
1073	Does water develop when it freezes, making ice less dense than liquid water?	yes_no
1074	If humans could breathe underwater, how would it impact marine geographic expedition?	yes_no
1075	Which chemical substance element has the atomic identification number 79?	entity
1076	"Name the composer of "" Symphony Atomic number 102. 5. """	entity
1077	If electric cars become the world standard, would carbon emissions from transport be reduced?	yes_no
1078	The ancient Greek philosopher who taught Alexander the Great was...	entity
1079	Would reducing meat consumption have a significant impact on global carbon emissions?	yes_no
1080	Is the Himalayas the youngest mountain range on Earth?	yes_no
1081	If the Earth were closer to the Sun, would it get more uttermost temperatures?	yes_no
1082	Isnt it true that the Mona Lisa is displayed in the Louvre Museum?	yes_no
1083	Which is associated of Flamenco dancing?	entity
1084	Does the ozone layer protect the Earth from harmful ultraviolet radiation therapy?	yes_no
1085	Do whales, as mammals, breathe air instead of using gills as fish do?	yes_no
1086	Could life adapt to extreme conditions around hydrothermal vents in the Earths oceans?	yes_no
1087	Comprise it true that sound cannot travelling through a vacuity?	yes_no
1088	If humans no sense of smell, affect their taste?	yes_no
1089	The largest organ in the human body is...	entity
1090	Had no man discovered fire, would human civilization have progressed as it did?	yes_no
1091	Have humans always walk on the surface of Mars?	yes_no
1092	"""International relations and security network  mt it straight that the Peloponnesian Warfare was fought in ancient Greece?"""	yes_no
1093	Would it be possible for the Roman Empire to have influenced languages throughout Europe?	yes_no
1094	The declamatory bone in the human consistency be. ..	entity
1095	Could autonomous vehicles reduce traffic accidents caused by human error?	yes_no
1096	There any can live entirely on?	yes_no
1097	Which country is tie in with the custom of Flamenco dance?	entity
1098	Name the capital city of Japan.	entity
1099	Is it warming has linked to greenhouse emissions from human activities?	yes_no
1100	Are there more bones in adult human newborn?	yes_no
1101	Who developed the vaccine that led to the near-eradication of polio?	entity
1102	The biggest muscle in the human body is...	entity
1103	Is Mariana Trench the deepest part of the worlds oceans?	yes_no
1104	"""Isn  true that Rosetta helped Egyptian hieroglyphs?"""	yes_no
1105	If nuclear energy had never appeared, would fossil fuels have remained predominant for energy?	yes_no
1106	The who proposed the of motion.	entity
1107	Which sea lie east of Africa?	entity
1108	Identify the scientist who developed the theory of electromagnetism.	entity
1109	Assuming the Moon had a breathable atmosphere, would humans survive there without spacesuits?	yes_no
1110	"""The bright star seeable in World  s nox sky equal. .."""	entity
1111	If humans could hibernate, would it reduce energy consumption during the winter months?	yes_no
1112	Be the speed of speech sound quicker than the speed of light source?	yes_no
1113	Ocean lies east of?	entity
1114	If gravity stop to live, would object still fall to the ground?	yes_no
1115	The process by which plants convert carbon dioxide to oxygen is called...	entity
1116	Methane gas contribute to the effect carbon dioxide?	yes_no
1117	Renewable energy fossil fuels in the future?	yes_no
1118	"""Does Earth  s consist primarily of nickel?"""	yes_no
1119	Are vitamins essential for maintaining good health?	yes_no
1120	Is it true that the Great Wall of China is visible from space with the naked eye?	yes_no
1121	Can some species of lizards regenerate their tails after losing them?	yes_no
1122	Could space tourism become affordable for the average person in the future?	yes_no
1123	Did Leonardo da Vinci invent the helicopter?	yes_no
1124	Do the theory of development by natural selection originate from Charles i Darwin?	yes_no
1125	Could intelligence improve disaster and?	yes_no
1126	Should schools incorporate more technology in their syllabus?	yes_no
1127	The concept of the Turing machine, central to theoretical computer science, was introduced by...	entity
1128	""" it true the Nile considered the longest in the world?"""	yes_no
1129	The capital city. ..	entity
1130	The process by which cells divide to produce two identical daughter cells is called...	entity
1131	There any species that can out of water extended periods?	yes_no
1132	"""Do the chemical symbol  Iron  represent the factor atomic number 26?"""	yes_no
1133	Whitethorn renewable energy acceptance lead to economical growth and task creation?	yes_no
1134	It be possible the Empire influenced languages across Europe?	yes_no
1135	"Identify the philosopher who wrote ""This Spoke Zarathustra."""	entity
1136	Could advancements in genetic therapy therapeutic hereditary disorders?	yes_no
1137	Do the human body have 5 senses?	yes_no
1138	Identify the ancient city known for its hanging gardens, one of the seven wonders of the Old World.	entity
1139	Is the Atlantic Ocean the second largest ocean on Earth?	yes_no
1140	Is Great threatened rising ocean temperatures?	yes_no
1141	Isnt it true that Vincent van Gogh was a post-impressionist painter?	yes_no
1142	Name the concept of gravity observing a apple (according to legend ).	entity
1143	Is the Andes Mount range the longest continental pile range in the earth?	yes_no
1144	The longest river in the humankind is. ..	entity
1145	Might there be undiscovered species living in the deepest parts of the ocean?	yes_no
1146	List three instruments commonly featured in a standard symphony orchestra.	entity
1147	Has climate led frequent and weather events?	yes_no
1148	Isnt it true that Beethoven composed nine symphonies?	yes_no
1149	Could virtual classroom learning methods?	yes_no
1150	Had the Titanic not, transatlantic have differently?	yes_no
1151	Name the capital city of Australia.	entity
